epoch,return-average
4985,1716.8691414132
4986,4847.5233550482
4987,5553.0836838397
4988,4119.3323744682
4989,3769.8743157494
4990,1978.8807641231
4991,2724.8291831081
4992,3496.8110290176
4993,3083.954217585
4994,389.6702137741
4995,2073.7660614487
4996,4357.9560128501
4997,5363.1380153389
4998,3175.0040954281
4999,4799.2361343775
5000,184.9567992061
5001,3758.0252110376
5002,1515.6470405165
5003,5508.2613388404
5004,4194.136012528
5005,733.9791399157
5006,5024.5227879063
5007,618.7530209578
5008,4984.6492857453
5009,4418.6848533517
5010,4055.4672443751
5011,5576.0234225754
5012,4653.6613090875
5013,3976.8850897448
5014,4063.8049516367
5015,4020.4008492151
5016,5273.5010181735
5017,4180.7293021118
5018,4713.0258318126
5019,5233.6316266041
5020,2781.9285565785
5021,1371.3443429077
5022,2737.1319068946
5023,4818.163167015
5024,538.8800153706
5025,1387.397394443
5026,1229.615463333
5027,4351.4526095613
5028,5930.1938983428
5029,4738.7355616468
5030,4504.5980475535
5031,3392.4511943928
5032,777.8724783127
5033,2662.0152310047
5034,5002.0360306051
5035,4099.9252621322
5036,84.8946231982
5037,2870.7293472162
5038,2403.9848191705
5039,1643.3928466134
5040,2452.3146295325
5041,4125.2008449708
5042,2128.6330383044
5043,3817.556208523
5044,1922.4910529841
5045,4080.7046132607
5046,115.4722052333
5047,1033.7611232114
5048,4166.8494928644
5049,3904.1255354691
5050,360.5868898089
5051,3244.4268100518
5052,5712.1091934766
5053,1759.8217951663
5054,3965.6398032429
5055,4236.444238935
5056,59.6993634561
5057,1139.3371937045
5058,4506.0573168247
5059,5631.3607597737
5060,2272.9516607606
5061,2564.534836511
5062,232.8779679385
5063,4906.2193997731
5064,4413.3081962264
5065,53.3929952073
5066,3267.6607844837
5067,2431.031880876
5068,2226.3429564994
5069,3517.8169258332
5070,2415.9719499958
5071,3338.7648733265
5072,3486.5300370724
5073,3262.8380034802
5074,3332.7802437155
5075,2999.9199032838
5076,286.5174681426
5077,975.8758982302
5078,4488.3016550356
5079,4748.6226129617
5080,164.0463612872
5081,1067.8536608145
5082,341.2374867472
5083,5594.1778320373
5084,1154.2552818656
5085,303.408218388
5086,4666.1084412913
5087,460.5694114267
5088,893.7731931074
5089,5234.387343587
5090,619.5637322728
5091,3028.0622923642
5092,2485.9216079261
5093,5296.8746694893
5094,2902.3315508461
5095,3242.9385530246
5096,1218.2170623268
5097,3174.8821562903
5098,2445.3074694923
5099,63.2366444461
5100,1561.8197353462
5101,2458.7802515733
5102,4280.2272380414
5103,331.5146417048
5104,4425.3342084953
5105,3068.2610776598
5106,4152.6965576749
5107,2407.0369120177
5108,3056.4147179017
5109,1979.1787656622
5110,4118.6668997966
5111,4384.4294829042
5112,1557.2472710254
5113,4716.0775401636
5114,1094.2888681173
5115,148.1081243488
5116,5461.4260719283
5117,4245.2783459303
5118,1579.8628223413
5119,3082.7192579599
5120,5471.4719458533
5121,3920.8662435782
5122,3239.5102521402
5123,1372.155872624
5124,5254.4577215617
5125,5273.2230905069
5126,2772.5395866328
5127,4980.6552744748
5128,1576.6982443044
5129,4009.9412127355
5130,4803.3426646758
5131,4614.5803412838
5132,857.7392662817
5133,2327.410657038
5134,350.687787871
5135,3596.3764668928
5136,1580.0919463492
5137,1786.3815981016
5138,2716.4085839845
5139,1700.4427592963
5140,1479.8348677891
5141,447.1191479141
5142,518.8786646299
5143,2620.5549909112
5144,1293.568888756
5145,4216.9700652663
5146,1346.9098998325
5147,2633.7828128968
5148,107.0078546795
5149,4021.3424745132
5150,3328.5191156016
5151,4984.60842013
5152,5344.0195323073
5153,5662.0889409163
5154,2489.0979303556
5155,2510.5731824279
5156,3114.838762936
5157,561.0725327779
5158,1181.138913499
5159,1306.0628535548
5160,4977.131028794
5161,4915.232885536
5162,5415.1223657503
5163,2694.7938447827
5164,4204.4233122944
5165,3529.011954416
5166,3277.2258261054
5167,902.95699495
5168,5921.7280829652
5169,1867.3685217543
5170,1204.175693742
5171,3621.7605181969
5172,1452.3276552918
5173,4057.942898633
5174,5928.6895860294
5175,4228.25279412
5176,2.2017026888
5177,1367.9403216489
5178,1789.2932825621
5179,2996.9537541885
5180,1366.9247468495
5181,200.0561554368
5182,4586.2988883257
5183,1051.7725598807
5184,870.136878211
5185,4570.3874055871
5186,2549.4893697299
5187,2018.4125853661
5188,4120.9460800223
5189,4741.2670294562
5190,3613.508597271
5191,1021.8205122913
5192,1281.9864243156
5193,3587.6636146222
5194,1195.3341077729
5195,3828.4809643893
5196,3350.5234894555
5197,5303.9152728355
5198,2088.6680687938
5199,1762.7755342214
5200,4468.0081637348
5201,4104.5927199804
5202,4809.8951240537
5203,1020.6687995109
5204,4894.7348631791
5205,1679.6137973793
5206,5053.153597656
5207,1504.2144940811
5208,2828.7648414053
5209,4608.9027891349
5210,3801.7968081515
5211,4986.7223258848
5212,4963.7663029603
5213,4781.8103313046
5214,5509.5737590982
5215,5805.8157245482
5216,5174.624527687
5217,1768.5464272398
5218,5686.2763750645
5219,5475.8259715637
5220,5616.9438020211
5221,2104.287296624
5222,1648.7145799189
5223,1932.2580441612
5224,3143.4008667681
5225,5432.280201286
5226,1481.5338593985
5227,2665.4414022584
5228,4619.1212067487
5229,2777.8557502268
5230,193.779017177
5231,1073.8317507654
5232,6104.6414861006
5233,4465.7308231038
5234,5621.2022890787
5235,2932.6727651118
5236,5841.5864627777
5237,3931.7795745665
5238,3902.7628153694
5239,1547.1415875984
5240,1753.1036848787
5241,3588.2292383943
5242,2885.3954219381
5243,4400.9314516126
5244,2320.6960024931
5245,4356.6548255071
5246,1687.5197409084
5247,4959.5652693693
5248,2518.9681712071
5249,4898.789245791
5250,4198.4020565009
5251,4098.0835585192
5252,2797.2693414232
5253,4530.9950912716
5254,5590.3260075522
5255,1176.058251918
5256,2810.2468946109
5257,98.5831317187
5258,1488.7141483968
5259,3035.5326718266
5260,3837.3443252939
5261,3116.765624694
5262,3877.9302094268
5263,5261.8577109919
5264,932.0281496831
5265,5478.7873560942
5266,3517.492951015
5267,3549.388211679
5268,75.4255778229
5269,5670.5833607594
5270,3128.5941735121
5271,1882.7661462102
5272,560.9035994277
5273,5664.1113344606
5274,1095.9058560867
5275,751.7466081777
5276,4072.4536220208
5277,4492.5875882896
5278,1370.052536634
5279,2697.6192092913
5280,2056.9038054481
5281,3020.7650142923
5282,5305.3554368157
5283,407.671901771
5284,3608.2114107691
5285,5167.4595090629
5286,2716.4187634128
5287,3105.3784316959
5288,3363.0214813722
5289,1385.0178187751
5290,1540.2271288995
5291,3253.1453171638
5292,2144.8081501536
5293,2724.0157475037
5294,5744.0350482551
5295,4132.7573580972
5296,1412.0134136834
5297,1843.2431248977
5298,1070.6419240223
5299,4109.5581987906
5300,2695.5396112959
5301,5695.9659981442
5302,4691.9258917649
5303,5381.3461752453
5304,817.336904965
5305,4204.8329251476
5306,4548.1649054283
5307,614.1845831974
5308,4569.1542237232
5309,669.5878823069
5310,2117.7009239389
5311,3920.1855118676
5312,4961.7996807225
5313,189.0178083618
5314,3109.0071757132
5315,4261.3620368379
5316,1059.6017901679
5317,1521.3248400359
5318,5092.4998865186
5319,4267.3319624971
5320,3735.5984975041
5321,122.1486604535
5322,3863.2816037636
5323,3575.8539382472
5324,860.0662315702
5325,1614.7945947946
5326,5442.0288771439
5327,5283.791145589
5328,5582.9756649314
5329,2183.5790793211
5330,254.5659803114
5331,5114.4369523135
5332,5604.1954851245
5333,4726.5527211986
5334,4385.7623332886
5335,832.3028265645
5336,3322.324067842
5337,2137.4677071184
5338,1230.2520444923
5339,4273.1889815596
5340,286.0308625686
5341,1858.9082427383
5342,4573.2112143654
5343,2699.7584561287
5344,3855.5380544755
5345,1959.9728989889
5346,994.5176146242
5347,5527.4870508817
5348,375.9784784994
5349,2994.7421709231
5350,3368.5696238813
5351,897.67925504
5352,4473.831221417
5353,3805.2174563654
5354,5799.1788185365
5355,2520.7758903737
5356,140.1286125522
5357,4633.1843042615
5358,5642.2223301012
5359,4902.2077340554
5360,4701.9413434851
5361,5084.2072292644
5362,2114.2751229397
5363,4947.9012248523
5364,2636.5224204732
5365,4257.8601956343
5366,5621.5378644829
5367,5031.4764793752
5368,2888.9279797119
5369,5012.0247192736
5370,464.250141329
5371,1114.3751376341
5372,5897.2121195124
5373,3979.5671050393
5374,3255.044711794
5375,938.5767216262
5376,2054.6374546243
5377,3827.1957418928
5378,1866.0443687627
5379,1173.1790123871
5380,1278.2202541652
5381,4535.8692258901
5382,2222.1459749877
5383,2162.8153342656
5384,3195.0030716064
5385,4511.5463492292
5386,5198.4548817468
5387,4767.2494535036
5388,2641.2229734758
5389,5049.2614407694
5390,2138.4632674631
5391,2009.161824716
5392,2840.9484830891
5393,5916.9830773108
5394,3830.5822003251
5395,4024.0729764712
5396,4405.2609952484
5397,3950.498047539
5398,290.8060755719
5399,5214.353343972
5400,5333.297158431
5401,4923.5655458789
5402,5410.5784284218
5403,5260.0609400267
5404,2821.5057367701
5405,503.2998870953
5406,4791.8891338378
5407,4414.1762792412
5408,4727.7735502516
5409,4759.8475533608
5410,856.6214676293
5411,4187.8295881657
5412,4616.3631120119
5413,2073.1673253281
5414,4150.9748895482
5415,2780.7978182294
5416,5163.4302271731
5417,4830.800118626
5418,4748.0184626595
5419,3923.3228774879
5420,2360.1345882137
5421,2820.3341781227
5422,1147.888197402
5423,3699.115144707
5424,680.8515242304
5425,5932.208722673
5426,77.7554657703
5427,1357.4401238942
5428,637.3219573489
5429,4939.6871044943
5430,4432.644751574
5431,3734.5949127744
5432,4467.8471888109
5433,5533.0777598965
5434,2831.9683291379
5435,4384.5107591744
5436,2237.1712761719
5437,3570.9297569908
5438,4850.5995606004
5439,2536.0699030462
5440,4076.5184163857
5441,3224.543751384
5442,2740.7939114957
5443,4827.3119838624
5444,4920.6657027673
5445,259.4072981456
5446,5030.6190387702
5447,198.1039571093
5448,5027.386669182
5449,1916.1483216987
5450,3920.6111937328
5451,1480.8178188971
5452,1297.2760798612
5453,2199.5150984444
5454,5099.5884950344
5455,5970.1226705539
5456,2600.1080442773
5457,4476.2296021148
5458,3252.020256781
5459,338.9542898628
5460,4505.9291054533
5461,4538.8719650578
5462,3825.2900038083
5463,259.5015813006
5464,98.0667607119
5465,3859.2308540461
5466,3749.061067633
5467,1278.3216803799
5468,4653.9378612579
5469,1900.370513849
5470,5284.0438300146
5471,46.4200882882
5472,2062.6791453284
5473,2815.5770528372
5474,5443.9074109029
5475,4983.4652755699
5476,4462.5085035134
5477,200.1738639995
5478,5510.1359997166
5479,3731.0600794809
5480,5946.1427221277
5481,3704.7599448184
5482,784.5414227963
5483,148.0543683142
5484,4088.2064749489
5485,2430.2054170758
5486,3019.1710561885
5487,911.0545283635
5488,2488.062558821
5489,4318.123574203
5490,986.0929411565
5491,1996.9830259955
5492,1120.5194393992
5493,5985.3248542706
5494,4563.1259215869
5495,4320.6689898415
5496,274.6423235245
5497,5890.8454990335
5498,1951.3992490971
5499,143.7992068762
5500,1598.7720136028
5501,1925.7496012765
5502,5206.8238676995
5503,5487.1681042873
5504,4980.4045699245
5505,5356.2116134887
5506,3991.5138395417
5507,5480.8652622737
5508,810.5184853911
5509,4552.5544010419
5510,2508.0413934169
5511,4600.6711825436
5512,5078.7086232225
5513,2748.1268681314
5514,2578.971245029
5515,103.9105930254
5516,4790.7466121237
5517,4734.0903624398
5518,4210.9421807073
5519,3858.9255950777
5520,410.0534490578
5521,2831.7300956915
5522,5798.6175190836
5523,1374.6884213421
5524,5952.4795056415
5525,159.5595650216
5526,4119.7575739257
5527,2574.4499199436
5528,5408.1529574474
5529,5964.4915062334
5530,705.9666801706
5531,5991.8212579712
5532,4518.7225195006
5533,4969.7076619595
5534,1698.9524036828
5535,119.9988040534
5536,3449.4775305371
5537,5028.2872328274
5538,3508.595805607
5539,3435.297262028
5540,3958.8610625636
5541,4778.846759303
5542,2936.588934828
5543,3227.0623244131
5544,5884.4844610155
5545,5189.7798096782
5546,5338.8340745687
5547,740.3675328832
5548,4046.0106857079
5549,4629.0917270905
5550,4828.0616763089
5551,5215.1440954556
5552,3404.6546176213
5553,1226.2739088404
5554,77.826677901
5555,717.1535358634
5556,5066.0096954252
5557,6222.8770681623
5558,3142.465963765
5559,815.0394254577
5560,3250.6969537462
5561,4365.5001834719
5562,5511.8778668555
5563,280.3780542876
5564,6882.8626414861
5565,201.9044800617
5566,4253.1405194979
5567,3447.2583715428
5568,21.7225818985
5569,4322.160272141
5570,4838.3025253554
5571,5395.7152690077
5572,414.6867322302
5573,4562.6084615377
5574,1873.0393908977
5575,5001.7850769463
5576,4297.482575826
5577,146.8708373832
5578,4081.3048142186
5579,969.2456565396
5580,4029.3707236692
5581,6036.5426803966
5582,3503.550265031
5583,4004.7471471711
5584,4209.6449531712
5585,3292.1596686657
5586,1644.0514436519
5587,950.1297978739
5588,2241.2757435744
5589,6394.5598757741
5590,1722.188418919
5591,644.4046140427
5592,3396.8349559893
5593,914.1810015828
5594,2882.1093949339
5595,779.4809785394
5596,320.3262007262
5597,5628.0995221732
5598,20.3169672346
5599,5030.706759652
5600,3644.0184997832
5601,4007.2215884776
5602,2616.0104780772
5603,908.8377324496
5604,231.1646233639
5605,1641.8339592421
5606,5598.654870711
5607,1272.701212687
5608,56.1042331334
5609,896.4905430801
5610,79.4850020837
5611,3969.5727242299
5612,1500.1849623681
5613,859.4457646806
5614,3421.8415430456
5615,3409.1926670166
5616,748.130764705
5617,1507.2553484403
5618,5346.7208375121
5619,3682.3608654543
5620,1204.8123568022
5621,1776.9441339503
5622,4703.4506745775
5623,1938.5244513607
5624,1333.1846433647
5625,1487.5640640639
5626,1467.6120230031
5627,495.3280439807
5628,4425.440084318
5629,430.0406126276
5630,5064.8918948782
5631,1173.756312107
5632,201.9460562978
5633,1841.2204605333
5634,1876.1006167624
5635,2412.4029131939
5636,3162.1875401287
5637,4610.8447316954
5638,2432.3698826811
5639,5392.3507865663
5640,3029.8224048328
5641,1543.2149419041
5642,3211.5113577425
5643,5525.9393463163
5644,1463.8385313109
5645,5143.927751527
5646,1992.3887618542
5647,2531.8213803442
5648,4366.8533422874
5649,1532.6715097612
5650,2777.9507279451
5651,4720.7310106021
5652,1329.6556288475
5653,147.1112763174
5654,3976.5881774399
5655,4869.2862781677
5656,4429.7471846932
5657,4820.001614728
5658,1108.6546910537
5659,2166.9740627846
5660,2431.1490970636
5661,5540.4291263048
5662,2110.8356647324
5663,4175.4502544615
5664,3664.25838545
5665,995.7778414383
5666,4499.6369361841
5667,417.7210003786
5668,3856.0001259051
5669,566.2999181568
5670,210.9692104112
5671,3427.1373115204
5672,3690.9989386422
5673,2194.0304518456
5674,2002.5856117714
5675,1682.2911706459
5676,1873.9875188603
5677,5704.8260628804
5678,4182.6872140799
5679,5085.1598369762
5680,5964.8256472282
5681,2122.2519808504
5682,4301.5184633899
5683,4934.8198566817
5684,5039.3120644568
5685,107.1035527493
5686,1626.2016423941
5687,4131.6803986029
5688,5521.294283362
5689,4763.5257465812
5690,1843.5404703916
5691,6492.0503365137
5692,2991.6577468898
5693,3694.8040307346
5694,627.0138321315
5695,748.6989730589
5696,5527.235824781
5697,3696.8839512608
5698,105.6892580585
5699,35.2829908535
5700,1206.1034557716
5701,5955.6931330923
5702,4107.3207690203
5703,1032.7510095849
5704,5195.1905374617
5705,1523.9813175212
5706,5138.6028895655
5707,4158.1599319505
5708,5312.3916936418
5709,1265.2245715411
5710,3729.916685625
5711,902.9755774339
5712,4754.1601146722
5713,5647.8948073776
5714,5020.2867766987
5715,1239.4034299093
5716,4933.7104157458
5717,885.7793737214
5718,5523.5131542177
5719,2625.9679817493
5720,2623.1237317615
5721,1787.4017212835
5722,5554.7941501528
5723,4465.1895503492
5724,5497.6924476137
5725,144.0364136641
5726,2662.9415497746
5727,4352.1313358638
5728,1242.6091827792
5729,3886.7491066998
5730,2678.5784321365
5731,373.8220901226
5732,4155.5277174292
5733,2885.5756583949
5734,4075.4014440267
5735,116.4570356189
5736,85.7807480832
5737,3925.1035822842
5738,3219.8508889553
5739,1674.9753013228
5740,2732.3441862147
5741,4668.7626260916
5742,6263.9599358109
5743,1686.2149800064
5744,3551.3266328701
5745,3700.4104429839
5746,2853.8240256768
5747,4922.0756076388
5748,6339.8660220105
5749,1465.6598542842
5750,3972.5674303716
5751,4398.0215952411
5752,898.7810321091
5753,1378.7339044365
5754,3343.4631386121
5755,1181.5397644601
5756,4326.5337606965
5757,4811.9576500084
5758,5139.4006920472
5759,1043.5486113526
5760,3853.602764283
5761,1522.8988785752
5762,866.7345162314
5763,1381.0235305114
5764,2646.1074004657
5765,5033.4021859513
5766,3834.7342626457
5767,2403.002210162
5768,5162.3785291438
5769,2199.5291909065
5770,3465.3115208143
5771,3527.978460411
5772,5559.7127519096
5773,1651.9512481069
5774,2309.6412770142
5775,871.284040809
5776,1239.5270338424
5777,634.9240633182
5778,4688.5263266162
5779,1512.8951427942
5780,789.7443565703
5781,137.9824156112
5782,1762.6469512903
5783,3544.1885652957
5784,3582.6114054484
5785,683.6607034186
5786,63.799076594
5787,4858.0735277571
5788,4139.6532631845
5789,5100.4272186456
5790,891.1019648848
5791,4823.0343364175
5792,3653.910858076
5793,3048.4851701404
5794,5778.7548761703
5795,2711.7674876943
5796,1425.769976928
5797,4729.6183731942
5798,4925.4731884262
5799,83.576605185
5800,5785.0792962404
5801,5305.6190533936
5802,4419.7015499732
5803,5576.4328374166
5804,2964.9858648647
5805,4381.9560556844
5806,3395.8159436517
5807,4635.8664457281
5808,5273.2358151022
5809,4834.9406681253
5810,5853.0002781115
5811,6273.4860936931
5812,5327.7877291568
5813,5609.0226461505
5814,3395.4250918335
5815,1419.6651486019
5816,5550.0723765695
5817,812.4508885621
5818,4102.5395115464
5819,5823.7175850685
5820,5145.4720711533
5821,2549.2876636205
5822,16.4106247137
5823,1114.5639917435
5824,6266.9108977877
5825,1238.5113688885
5826,5989.1939122244
5827,5490.544944152
5828,1854.9213624443
5829,3260.7944145793
5830,315.6777588168
5831,3490.6367575811
5832,4922.3146390416
5833,1515.3232991125
5834,141.8821674459
5835,5465.5733768209
5836,4821.0300108002
5837,3087.0996747384
5838,3946.6582140472
5839,5386.2458025969
5840,5522.0331931439
5841,1065.4748927903
5842,4255.555219171
5843,1242.9841151989
5844,4543.7180262377
5845,3683.2657259987
5846,5622.160952351
5847,1275.0616590685
5848,4337.6778037805
5849,5476.9520416674
5850,5610.2735053657
5851,3963.0450798216
5852,3344.6040585412
5853,2071.2911873666
5854,1561.9077202787
5855,5828.8793772204
5856,4799.743788741
5857,3291.2433262666
5858,6301.5508134592
5859,937.6292911955
5860,4097.4397627532
5861,3370.1966909874
5862,2861.7053658171
5863,3963.7586082402
5864,3151.5891803726
5865,5552.3219993929
5866,1136.6370574187
5867,2156.7803542774
5868,1208.2817831015
5869,372.4623381656
5870,5050.4518208838
5871,5957.3229067431
5872,173.4995830076
5873,4227.1926814444
5874,5192.7044613172
5875,3245.8912054852
5876,4305.788889564
5877,2827.2740086732
5878,5944.3140966143
5879,5737.3021269601
5880,4251.4358437058
5881,4070.0829029302
5882,4608.8128577299
5883,2890.4708905347
5884,6038.8083581194
5885,5127.42715359
5886,4154.7685154035
5887,5554.0025845892
5888,1627.9359583553
5889,5504.6169397132
5890,5221.5739846409
5891,2611.8179795142
5892,6097.7511437955
5893,5916.2767251735
5894,3926.9316306902
5895,334.7613859139
5896,1493.2058519346
5897,1430.5046429517
5898,3962.1711715898
5899,4075.4547592815
5900,4286.7856459504
5901,1149.6358692024
5902,1077.6545118183
5903,4934.9253355271
5904,2752.6573837968
5905,5916.1470826392
5906,198.5341092595
5907,5520.6544338026
5908,5588.6392749547
5909,341.2840405285
5910,5775.6040741289
5911,4294.6506295056
5912,3263.2713909946
5913,5147.8133987579
5914,5867.2941551873
5915,5847.0939012997
5916,4833.8814875409
5917,4967.2926937549
5918,4508.6585708224
5919,4958.212531524
5920,5500.2876089775
5921,2794.4765742914
5922,4150.4645587935
5923,4355.3697388617
5924,2055.7900408695
5925,1529.1859329695
5926,4187.459556825
5927,33.9209701553
5928,4136.4343271679
5929,46.8177636361
5930,1178.8153325165
5931,5007.5052152148
5932,5519.4215648334
5933,4220.8851415942
5934,29.631400139
5935,904.380887691
5936,4665.4544089523
5937,5138.9346255339
5938,1543.4059151995
5939,2951.2523297829
5940,5213.8801692711
5941,3377.2805755994
5942,4020.8532986699
5943,264.2298913479
5944,1313.8778692093
5945,81.3769200586
5946,4198.792875028
5947,1083.7844677427
5948,2368.146220066
5949,1486.0246403837
5950,2189.2539869836
5951,1946.5792524098
5952,4000.5249239135
5953,4288.4533557895
5954,1862.879953852
5955,1950.1523403326
5956,1031.657593989
5957,5726.1213750194
5958,4299.0115040653
5959,1196.3424134915
5960,4871.5424762944
5961,1587.8330620334
5962,1589.041135231
5963,4365.4672258788
5964,4935.6647192291
5965,5512.4262839219
5966,51.0004861921
5967,4188.1421082088
5968,1213.6909799914
5969,1480.8242110602
5970,5752.527654241
5971,137.3601089401
5972,4950.4303484441
5973,5250.8039532447
5974,1445.7178648173
5975,763.5581872151
5976,24.3870583409
5977,2918.4792576318
5978,4874.4539090765
5979,1227.5574867766
5980,5923.2704104403
5981,3503.2412405034
5982,2663.0800099033
5983,6043.0676826165
5984,3475.9735749395
5985,4294.1082405106
5986,1507.9641978841
5987,3987.795582797
5988,1589.7152343173
5989,3535.8202953895
5990,3732.1047636822
5991,5438.400458534
5992,3003.347864741
5993,679.5016575784
5994,4724.3808401672
5995,5882.8379456916
5996,5218.6061134433
5997,266.7670279168
5998,2263.4631404112
5999,4798.4055172441
6000,5281.8843709686
6001,4945.7342466889
6002,2734.3686075603
6003,5418.6035652568
6004,231.9994251325
6005,3639.2755307865
6006,5972.7419938619
6007,5135.8397087353
6008,2247.8460639871
6009,3085.7596565745
6010,3029.3355780591
6011,4604.929390421
6012,4453.0876383827
6013,3681.6011732048
6014,2389.9782632363
6015,3739.6383870465
6016,5246.0458155732
6017,4287.1922760592
6018,1334.5597656266
6019,2577.5253463463
6020,4405.5932667942
6021,4177.6484155012
6022,2499.4252741714
6023,2707.8534131123
6024,5740.3853007189
6025,5095.0171273397
6026,4869.8478345878
6027,4512.9708288252
6028,70.4994557682
6029,4638.5128918901
6030,2346.3349809829
6031,5901.3163997813
6032,1642.5464574847
6033,4229.1974700727
6034,5038.6923109595
6035,2257.5378556508
6036,4421.2496138371
6037,2321.8381335155
6038,2277.2587006429
6039,3404.6910821405
6040,5158.7586202465
6041,3606.7834116447
6042,3137.7223930654
6043,1651.1475620688
6044,2783.3480187643
6045,4312.0415743941
6046,3949.8245636059
6047,5039.1181607969
6048,492.5676354803
6049,4953.7930989032
6050,1464.3146115388
6051,4498.6402183759
6052,2503.5528656607
6053,5882.3502843867
6054,4446.3420692311
6055,5301.9086314299
6056,5700.3018910111
6057,5670.3823030462
6058,451.701472424
6059,2718.0694968357
6060,4482.8831941965
6061,4423.6527186585
6062,5178.2169148748
6063,4712.2927551797
6064,1065.128569767
6065,5866.3882595317
6066,4856.4615937354
6067,4846.761092912
6068,2896.4502088263
6069,4914.5800575682
6070,2497.1795262858
6071,4603.2730656542
6072,117.7318081031
6073,749.1768239369
6074,1592.3362473804
6075,1104.4956779452
6076,3926.9799857771
6077,5180.7741009408
6078,4486.0295195011
6079,5432.2596708162
6080,3540.5802278006
6081,4091.1895590426
6082,378.2500010031
6083,2082.8686187309
6084,648.8046258151
6085,3836.9042776958
6086,864.9758915964
6087,1506.0011121751
6088,5285.6116903235
6089,1165.3214036651
6090,4277.3397265286
6091,3303.9874630839
6092,4775.349001412
6093,1990.5772942468
6094,107.0841709754
6095,1679.1493997449
6096,6022.7899253333
6097,5220.6774561935
6098,1190.378744752
6099,5655.316232562
6100,1071.142767745
6101,4562.5330390109
6102,908.6243180771
6103,5274.6693507363
6104,4952.2178712793
6105,4974.6682509599
6106,2664.7168749422
6107,6349.1504570407
6108,4904.4680904099
6109,1110.9029950338
6110,4366.4788649636
6111,3197.8098993204
6112,5041.1507606982
6113,1915.6493036646
6114,2571.6373915007
6115,5113.495767469
6116,258.7874334021
6117,5320.8681116582
6118,1360.3284255138
6119,2683.7024118785
6120,3429.9875121732
6121,3897.4734788435
6122,3240.6147154322
6123,4900.2336781293
6124,6043.258946022
6125,2644.5971925668
6126,6344.8575576304
6127,3928.3395914543
6128,684.376548524
6129,6575.0291678877
6130,3633.7687793215
6131,5720.6527296271
6132,5662.7411573426
6133,371.8514627689
6134,6460.0632196031
6135,4568.6307649477
6136,5470.6935983933
6137,2387.5462479524
6138,1429.4600759198
6139,1837.6753558865
6140,4818.9921120399
6141,3834.5205063481
6142,2080.0219629057
6143,4864.6287649818
6144,1030.823037427
6145,4867.6660291704
6146,4530.8083912702
6147,5742.2752001934
6148,3241.5537533495
6149,3497.7179618326
6150,1472.3844167961
6151,1797.4228429585
6152,2129.5920485321
6153,4587.6745446754
6154,3221.7118629481
6155,5296.1574501076
6156,2506.80112845
6157,3329.636103291
6158,3957.7753851453
6159,2135.4603407329
6160,4887.9417333167
6161,1261.540015915
6162,1837.714922058
6163,5191.2278751252
6164,2898.903199364
6165,5255.3217883772
6166,3736.4097074807
6167,6120.8646022148
6168,676.4955109911
6169,4725.7709801475
6170,1446.5657406227
6171,5328.3894831521
6172,4579.4499070236
6173,3805.1616142746
6174,2227.3604439969
6175,4545.8775102911
6176,3638.8290284532
6177,5493.2297627929
6178,3319.2566181348
6179,1505.3880290885
6180,149.6886752753
6181,3772.2191190194
6182,4904.7965113687
6183,2886.1439641896
6184,5312.3187803688
6185,4175.6533170544
6186,3230.6772773587
6187,6345.7846719957
6188,4892.2640792684
6189,4068.6422021553
6190,5752.5112509916
6191,5310.7849808858
6192,4178.6432493219
6193,4564.1703030962
6194,4343.3114815818
6195,3516.2443972992
6196,2241.6934858599
6197,1681.8345896092
6198,4488.1786473553
6199,2779.0559407905
6200,6389.7879265321
6201,5789.3636228943
6202,5768.8597758121
6203,6067.5239820984
6204,5440.6729411537
6205,289.2558341306
6206,4482.5719725014
6207,3713.4625339573
6208,6178.6006189696
6209,6382.640353488
6210,4307.7053806195
6211,5959.3543775991
6212,1054.561974227
6213,1342.4831427471
6214,2638.8939200711
6215,3130.3844344141
6216,3323.8828682297
6217,5094.5232930091
6218,2784.9735400897
6219,4088.2266359595
6220,1253.4823114474
6221,3329.9567047394
6222,1582.405000805
6223,6594.2487776009
6224,3980.8756642883
6225,2652.5892741772
6226,6558.8731843326
6227,6082.3762836541
6228,910.1062066768
6229,1285.7044643341
6230,2449.3301266334
6231,5773.5573961806
6232,5737.7378442898
6233,5267.3931676257
6234,1781.9739137987
6235,3995.1016506439
6236,1019.4299188509
6237,4992.7332942861
6238,5203.0176898636
6239,1900.747966322
6240,5443.6997155765
6241,1825.8664696302
6242,2555.9115281879
6243,3546.8684415576
6244,5557.0581252812
6245,1052.8124993704
6246,5658.8495501174
6247,2124.2959473452
6248,74.5828962227
6249,3058.9370029739
6250,6649.6488172006
6251,969.6643702539
6252,2985.0977378769
6253,1289.0876531086
6254,2985.3123478938
6255,5005.0521170984
6256,2118.1122359166
6257,4651.1239871069
6258,5125.9166630441
6259,2686.9103162712
6260,2679.1473820204
6261,3685.0389123854
6262,5758.4831677706
6263,468.3466798043
6264,1699.5365290302
6265,373.4055304933
6266,1017.5081155248
6267,1138.0839233965
6268,5436.9071550657
6269,4035.0497795629
6270,5467.1090679848
6271,5206.6317455465
6272,1712.6391453553
6273,1219.33280989
6274,3026.7228443448
6275,1571.1192848515
6276,5091.5787816296
6277,4856.7063211168
6278,1603.7618741514
6279,4208.3348589135
6280,2247.0131069554
6281,5012.4348090296
6282,2781.9510185152
6283,5644.0752954534
6284,1957.6435304937
