return-average,epoch
2601.6708193042,4998
4876.9417512983,4999
3063.1818228966,5000
4554.0055170225,5001
5749.6316584924,5002
1853.8844732144,5003
6638.8470515582,5004
2474.1366057582,5005
6022.6752645416,5006
3479.0643757834,5007
3124.8193935732,5008
1181.1539150875,5009
1798.9913540221,5010
2167.4808831816,5011
972.3964936568,5012
5120.7094157484,5013
2965.8157378401,5014
4511.6341705643,5015
93.3628840711,5016
6107.512204423,5017
5311.44725208,5018
2898.9374578303,5019
3037.2226324397,5020
2644.661179355,5021
3941.9530357812,5022
2934.0445011294,5023
61.9379236036,5024
4084.5092591369,5025
5777.3324436355,5026
4599.4809993094,5027
4775.1387029363,5028
6369.549774974,5029
119.4805061847,5030
1983.51438584,5031
4324.1839870741,5032
6131.5029058565,5033
5501.9159425355,5034
879.9781626309,5035
2627.8947306607,5036
2864.218617492,5037
4913.9120188335,5038
3158.837019729,5039
3883.3708585714,5040
2806.1216585104,5041
1318.8023619961,5042
1256.2261800132,5043
208.6571785192,5044
3730.0764751109,5045
5052.6083096019,5046
1923.6472545134,5047
5306.0876347318,5048
5360.6729298639,5049
3280.3112926414,5050
4756.079892363,5051
2030.5814099687,5052
4840.304574522,5053
1667.1946518696,5054
2061.486093759,5055
4997.2720669212,5056
3409.0628455903,5057
4512.7407729323,5058
4309.8490633302,5059
3303.8703438711,5060
5504.9240853911,5061
1329.0021972829,5062
3928.0636072177,5063
3457.7220565005,5064
1501.6587936946,5065
2379.7561138358,5066
4086.8073586864,5067
3001.1695052712,5068
5760.3488469438,5069
2170.7534047922,5070
2976.5660363232,5071
1295.7184963026,5072
2220.5481941677,5073
4380.318002482,5074
1030.2538361942,5075
5648.9505981497,5076
156.9095532841,5077
1011.7832055193,5078
6602.6307557916,5079
1626.5373638467,5080
1857.3760058811,5081
5730.4903520348,5082
1811.2096199308,5083
1607.1943770385,5084
1772.9667647795,5085
2368.2929498103,5086
6165.0384846725,5087
1009.1867394166,5088
4831.8879137601,5089
3231.7235098349,5090
452.1353473408,5091
2365.8138226067,5092
3711.5786540586,5093
5757.8167412778,5094
6161.4947958251,5095
3856.9244917753,5096
4944.0157693902,5097
3491.0470388486,5098
1073.1634851558,5099
5920.9460158089,5100
2421.3897565515,5101
5818.3468794237,5102
5974.3352245071,5103
2249.7566115125,5104
1489.8060698087,5105
5812.3352326571,5106
1695.2148962583,5107
221.4704995538,5108
4351.6286814697,5109
3485.3220729043,5110
4147.2535947683,5111
3473.2420021382,5112
5196.271022977,5113
722.0711061268,5114
4356.4288288665,5115
1263.3331300651,5116
1665.1832247479,5117
3902.7147296289,5118
2926.0857649687,5119
928.1960911539,5120
3196.6382850369,5121
3526.9200196893,5122
126.0646487592,5123
38.6111363694,5124
2890.5023241922,5125
3290.7642693638,5126
363.1833690512,5127
3237.4995201651,5128
4511.0121092704,5129
2417.1759432643,5130
394.6311714339,5131
2975.8931717229,5132
4187.2726800171,5133
1149.913110145,5134
2160.7381288437,5135
2309.1354909843,5136
4780.81182596,5137
1041.9293788319,5138
1725.6599850962,5139
2165.0852419633,5140
3886.2708913613,5141
1070.8837128788,5142
3776.2000838181,5143
788.5319391178,5144
415.2818873252,5145
4770.9099290653,5146
190.2314465167,5147
1402.997740455,5148
2410.1367404737,5149
3026.2394029815,5150
280.3601674825,5151
4594.3432310289,5152
2479.7424091511,5153
1412.986953464,5154
5620.8277298111,5155
1340.8651870316,5156
4899.3689878451,5157
621.2345001813,5158
4640.0854087449,5159
1993.3391270566,5160
2768.8002933187,5161
1548.2247476805,5162
3860.5839294345,5163
5841.860756624,5164
779.8722176593,5165
4320.2973481592,5166
2285.6650527542,5167
470.1164956666,5168
640.0568826518,5169
5916.8445822066,5170
3082.668226039,5171
4497.9337935699,5172
1218.7457055712,5173
5486.266267903,5174
1299.614736391,5175
5190.0800141901,5176
1327.8363631518,5177
2413.3227437943,5178
3567.5972542512,5179
3288.1666276195,5180
4448.6532043589,5181
6018.9714132555,5182
1215.549665458,5183
1152.4911585165,5184
6366.5826167744,5185
5470.765567005,5186
1434.8287201631,5187
1504.638828482,5188
1008.8100325789,5189
5395.6198153664,5190
2206.6758540303,5191
2180.4493715633,5192
947.2359687527,5193
823.8034113974,5194
1168.6672805053,5195
1272.723549567,5196
4861.8141323973,5197
2424.7721879902,5198
5156.9506100945,5199
538.387477417,5200
4312.5112736701,5201
4184.9148701509,5202
242.8031470516,5203
2149.1644328285,5204
1639.4175982652,5205
1627.3013608404,5206
4667.9879805821,5207
5823.5458972198,5208
3885.3092499458,5209
249.7495993241,5210
5877.030873794,5211
226.9695017889,5212
5074.6790144221,5213
4326.0645453001,5214
3304.2650028632,5215
3568.1033187158,5216
6179.6295562708,5217
1295.160335958,5218
5896.9276985089,5219
3925.4025771479,5220
5532.7008722216,5221
3831.4061281251,5222
1842.7547431438,5223
1301.2858121817,5224
1596.4833208972,5225
5316.7055361707,5226
2214.9933947933,5227
5138.4091370671,5228
2593.8099265353,5229
1314.206410575,5230
4308.165508298,5231
6426.5649984652,5232
3070.4970765606,5233
2566.4561641416,5234
1166.0593090604,5235
1087.8424386505,5236
4394.391996113,5237
3115.7737097459,5238
2348.6036837046,5239
3343.2673595187,5240
966.0445650096,5241
440.539445461,5242
933.1405087848,5243
6531.0044620989,5244
1624.7574147098,5245
3670.2283796992,5246
117.3000181162,5247
1655.9267754474,5248
5276.6154986839,5249
6344.666683579,5250
6448.9026571898,5251
2085.008999998,5252
1146.0469336552,5253
565.4479013186,5254
451.9115887326,5255
3791.4576720584,5256
3062.6072316004,5257
1052.2644341259,5258
4255.3217384494,5259
5445.5062929011,5260
1189.3999533272,5261
2557.941402059,5262
2282.4387372315,5263
3682.9099523416,5264
4328.3371433532,5265
3124.2681497163,5266
1704.4043893829,5267
2071.9966400096,5268
385.2239076985,5269
765.1500717009,5270
5621.1014885649,5271
2720.1339915438,5272
4023.8951122294,5273
5848.7287538407,5274
416.4245241363,5275
1550.1468376342,5276
4051.1884446215,5277
457.0452077976,5278
1065.6760114711,5279
6170.48018477,5280
4617.7198638926,5281
5824.8714240162,5282
278.4485160149,5283
6111.8809651345,5284
236.5291194214,5285
71.0280789014,5286
289.391893998,5287
4756.7291729726,5288
3720.8380715234,5289
3344.2628239624,5290
1393.0925022504,5291
3996.7200452051,5292
4107.2302502966,5293
200.9121070299,5294
2495.9433084217,5295
137.6270815424,5296
4876.506360583,5297
4238.9011609435,5298
399.8898853081,5299
1953.2284412023,5300
4782.2257626193,5301
5081.6431528166,5302
5268.0513675245,5303
3012.0002658876,5304
2216.592021804,5305
5487.116778409,5306
161.1384885632,5307
1098.0054237644,5308
3873.572630823,5309
73.1580613589,5310
5854.7190613672,5311
6211.8358405925,5312
6013.159861018,5313
1682.6425399107,5314
3447.4845458329,5315
2026.2901429482,5316
1121.4311251528,5317
4927.4294786049,5318
2931.8870802536,5319
5085.9672670793,5320
1635.4334925731,5321
4986.2380478687,5322
2790.1770327002,5323
4325.9290685321,5324
5912.9529712865,5325
4201.2314247831,5326
146.9398286929,5327
4776.6117965434,5328
5089.9654589402,5329
1514.6825640655,5330
2782.7723690673,5331
1309.0397551729,5332
851.7873168049,5333
1289.7412897924,5334
149.1902704778,5335
4933.8581703112,5336
5726.867330184,5337
1268.6934400174,5338
5002.7692399578,5339
4065.4508095596,5340
6104.5616115082,5341
687.6996727216,5342
2971.5066289824,5343
1558.7740053185,5344
4646.0652737072,5345
1394.0243767814,5346
5397.9271964091,5347
5370.8093814601,5348
1181.5645684287,5349
1299.5027801096,5350
5462.2774392077,5351
6840.8247018244,5352
3967.4336831381,5353
5562.0982296159,5354
4766.632518766,5355
1372.3283130422,5356
816.0847015754,5357
1543.5064698688,5358
1554.5364553071,5359
2297.2747332785,5360
1973.4564083803,5361
1283.2326671269,5362
2980.7334791518,5363
2599.8590162514,5364
3042.5404978389,5365
4807.9941353845,5366
1699.2519744786,5367
1555.7096401421,5368
2870.3808325999,5369
1438.125605199,5370
5948.080863174,5371
4962.8505243475,5372
5346.2643442835,5373
77.7832322388,5374
1191.6095972154,5375
2521.9461230256,5376
3408.7146079853,5377
5658.1536615654,5378
3183.8495821084,5379
3464.7211647448,5380
3125.0058657902,5381
4195.630185212,5382
3312.6587286802,5383
2480.5082411553,5384
2603.334642076,5385
4679.5677917718,5386
5133.0172200494,5387
453.8738129523,5388
4650.2071585868,5389
4883.3228753948,5390
5562.231476326,5391
520.0250566298,5392
2645.127294274,5393
2448.6939871687,5394
5001.3577183632,5395
3438.7292437093,5396
3356.0257752303,5397
5380.6615907493,5398
1695.2846689899,5399
4323.9174191888,5400
3727.2429637714,5401
1870.9790384963,5402
1441.8082755196,5403
3465.4723004831,5404
2347.4236074146,5405
5114.4843946125,5406
3451.8987589099,5407
4386.4074404163,5408
3281.8454098839,5409
4873.1234106813,5410
2024.2218161614,5411
2484.2103383677,5412
3018.9828163355,5413
5760.8302914111,5414
2558.501472688,5415
4903.2335516753,5416
5017.3816142528,5417
3581.3492126213,5418
3061.1562203545,5419
4354.1735070523,5420
5344.4173965076,5421
5819.2367660334,5422
6361.2607707973,5423
5879.3640904575,5424
2604.7832198135,5425
310.0991314243,5426
2769.9430178789,5427
5566.5410750507,5428
882.7747461892,5429
5872.9022910749,5430
4249.721289251,5431
5799.5136152894,5432
2357.713954381,5433
4625.9332797005,5434
1308.8607731056,5435
2015.4712796258,5436
2339.8599216358,5437
3850.3000322802,5438
6292.8137117897,5439
3268.8008680814,5440
6380.7121276928,5441
3393.6320969874,5442
5849.817615945,5443
2935.7686786363,5444
4938.3049195051,5445
4620.7641806866,5446
1317.3442442176,5447
1207.5198736185,5448
2248.3097122481,5449
2651.4187063934,5450
5765.6868622091,5451
1879.6074632555,5452
1712.3658398415,5453
2624.6565890606,5454
3063.3010303444,5455
6340.7298138653,5456
6334.4000666402,5457
4802.8652771465,5458
5722.9313954192,5459
4505.6085777391,5460
3733.5719536087,5461
1715.697209184,5462
5334.6074735987,5463
2375.1597433197,5464
6345.9221075381,5465
3087.9161832133,5466
2547.0778504118,5467
4240.8956464158,5468
3121.223818359,5469
1617.4598353634,5470
2715.6238361511,5471
5280.8619270231,5472
3757.1595469904,5473
3801.7688664259,5474
4754.716055033,5475
1338.9147143089,5476
2203.0935025935,5477
2195.7503339081,5478
2648.9205607149,5479
5470.4145904624,5480
1411.4285298569,5481
1219.6282434092,5482
3957.6932268297,5483
1021.3906990721,5484
4734.6919419871,5485
729.3327346784,5486
904.7975451326,5487
2809.1868241585,5488
1784.0578736313,5489
6580.7811515443,5490
4602.521521882,5491
5458.2543010225,5492
4216.718418449,5493
5198.9373869677,5494
5607.2334617855,5495
985.7113429171,5496
1559.2766693756,5497
5458.5638044888,5498
3628.3142630343,5499
2994.8004240998,5500
2691.805450097,5501
1362.9596114678,5502
5670.7359404245,5503
6273.9104705125,5504
1138.7952221148,5505
1358.9687477512,5506
3463.852538019,5507
6391.5569042394,5508
5326.8330347167,5509
5087.4490911372,5510
2638.6403527432,5511
1136.0499807497,5512
2478.6152366017,5513
3923.0363960632,5514
4760.3217284793,5515
4789.7784274975,5516
5054.2578661637,5517
194.5657163467,5518
3368.9443044398,5519
1525.6153605059,5520
5775.1155249798,5521
4826.7172516743,5522
696.1334081937,5523
5545.6614493901,5524
401.4917151239,5525
2924.8022586017,5526
3881.4428895279,5527
5915.7426117238,5528
2162.5179026891,5529
920.8425859739,5530
1275.993185031,5531
2667.3602891595,5532
4336.5962312543,5533
3214.951489442,5534
6399.98758684,5535
3987.4861063425,5536
6606.9983268168,5537
4084.1100525922,5538
2811.8883345406,5539
547.1867800182,5540
390.7589863643,5541
2001.0861328676,5542
3077.5757357626,5543
1924.6545761489,5544
5316.7835088193,5545
492.7912880912,5546
5041.6375177844,5547
1832.165508113,5548
2796.5254139156,5549
4074.4025324377,5550
1330.6221460678,5551
735.5147371124,5552
5579.6955280984,5553
1392.2455291598,5554
150.6351651515,5555
2250.2598893529,5556
1652.938139713,5557
1520.4019736884,5558
3724.7566629456,5559
5168.614982562,5560
1382.2022720358,5561
1630.692434839,5562
3633.2900365137,5563
433.5976894476,5564
4476.6610469492,5565
5607.4678013524,5566
2715.9597713166,5567
1206.5423641825,5568
4366.5505492256,5569
1261.649274097,5570
5521.7287153467,5571
896.1152905394,5572
2193.6634259697,5573
6795.5214626411,5574
106.4662730232,5575
3242.8568618107,5576
5134.0222588437,5577
5146.2329444353,5578
3500.6268956146,5579
487.2825725736,5580
6180.8005454847,5581
171.1144856535,5582
2127.4260702852,5583
1881.3928326261,5584
4333.4883248597,5585
5412.2347100105,5586
5685.7453526383,5587
2790.4768092786,5588
3353.1938157114,5589
3572.173820778,5590
1563.319347033,5591
6233.8541672312,5592
878.5089189227,5593
5128.7929975043,5594
2154.1121353435,5595
6073.2609963919,5596
2377.3495610272,5597
5561.9456953428,5598
990.8789222495,5599
5913.6511460685,5600
1187.6388350553,5601
5495.7511797889,5602
3376.0022028171,5603
936.9178672857,5604
4809.373687578,5605
3029.5981822546,5606
1117.8256830101,5607
5988.1741911947,5608
991.1604567423,5609
2295.0840753734,5610
4289.0598566966,5611
4063.7551681562,5612
2680.5389838902,5613
5061.0725310241,5614
3101.7267601469,5615
5952.849785929,5616
3721.6579106747,5617
6143.9581717776,5618
2830.3919742542,5619
1477.8698815969,5620
5911.6826365911,5621
647.4457196741,5622
3198.2576773098,5623
5626.5250980866,5624
963.6327786928,5625
2730.1016675376,5626
1534.5242104379,5627
280.5598741151,5628
4546.2186050604,5629
812.9035572277,5630
6127.5520999555,5631
1043.3808002302,5632
4317.7406133733,5633
2654.0686980787,5634
56.9203263907,5635
2904.1232107681,5636
379.5822969634,5637
3965.1634037357,5638
5419.7297078682,5639
6326.7110246262,5640
3295.3675526445,5641
3427.6402811372,5642
5229.4082801045,5643
3697.5189840515,5644
2864.4751713949,5645
3094.3553851583,5646
4580.675391142,5647
1260.9463641377,5648
847.6209138008,5649
3514.8024679071,5650
2305.4851813933,5651
425.360304241,5652
934.3183881228,5653
1756.4972498607,5654
6040.3684457271,5655
193.4734215801,5656
1509.4018484897,5657
2637.543651488,5658
1443.5425689743,5659
136.8326939648,5660
2309.6581921461,5661
3429.4857024373,5662
5064.7069692133,5663
847.2285845476,5664
771.8925370228,5665
1907.442113667,5666
5420.1058369478,5667
387.7048190461,5668
3196.6760143623,5669
2064.8449144374,5670
5042.0750921156,5671
1652.3530682543,5672
3397.9342248327,5673
3608.6452304027,5674
4782.8809886137,5675
1444.6498101857,5676
2443.0408936378,5677
3087.7244535507,5678
1988.5264989661,5679
5646.7315889307,5680
64.6616521437,5681
4253.9919483494,5682
6194.6732513931,5683
2923.0826921442,5684
6507.8410049841,5685
4694.0630644304,5686
3962.9886344233,5687
2525.9166300513,5688
2823.2759552138,5689
6181.034532724,5690
5557.1310642369,5691
3396.3996450416,5692
1525.4398302789,5693
4051.4647595422,5694
3823.5339774007,5695
6216.1533195349,5696
1249.3544610834,5697
94.0783366671,5698
4993.2302030808,5699
5729.9874784275,5700
2152.0136560178,5701
4723.8824322822,5702
5659.6356552201,5703
744.9715355014,5704
3547.308217977,5705
3619.8000946221,5706
2963.5587539792,5707
593.077863083,5708
4022.3585031507,5709
231.8800816625,5710
839.0119700965,5711
1234.722453123,5712
3570.4874566373,5713
6066.036272164,5714
1488.711574111,5715
3918.6098774692,5716
2187.0790134894,5717
3707.869416025,5718
4715.1071409548,5719
704.9631234735,5720
3971.4615692718,5721
6231.734310253,5722
4629.2405630169,5723
4797.6010359054,5724
3044.0844169355,5725
2777.6977764477,5726
4409.9065765984,5727
4698.7184158384,5728
2314.0993492559,5729
4278.3338483032,5730
2290.964916581,5731
849.5623456048,5732
577.0378260607,5733
1191.5940251613,5734
4879.9331353532,5735
2433.8459969421,5736
1294.1087981631,5737
385.1844572741,5738
5140.6206839683,5739
3285.4360003438,5740
6387.5623713768,5741
77.5784891729,5742
1569.7794602382,5743
2099.5100201665,5744
794.756029511,5745
362.5167706138,5746
1054.9383932438,5747
5134.6614956664,5748
4201.959063286,5749
1367.9688539016,5750
4626.7412125428,5751
4735.3383744345,5752
4122.6323066426,5753
1147.2267859475,5754
2641.8635173625,5755
3167.88815659,5756
1137.4416102112,5757
6023.9283427733,5758
1552.8002213804,5759
151.6944574782,5760
1229.9612525347,5761
304.3017896587,5762
1943.0866483542,5763
1648.1005694809,5764
2777.4735766963,5765
2521.3081005171,5766
5669.4474547423,5767
2553.3024018545,5768
5903.8375308649,5769
1749.002813378,5770
5226.0056989453,5771
704.9000480094,5772
3972.6252657635,5773
4217.9760454188,5774
1600.1148888647,5775
5058.4800809955,5776
6848.1292775862,5777
1566.5878529904,5778
109.7397726488,5779
1419.1351066447,5780
4260.9125662895,5781
1945.2714616261,5782
154.2927096303,5783
4041.4944427389,5784
4246.6121826259,5785
4995.2423176231,5786
2544.5930184748,5787
5659.8036899624,5788
4259.6830401877,5789
1225.2645663926,5790
3808.3885251374,5791
5462.6220686142,5792
4396.3149482616,5793
521.7098450404,5794
1673.1290754111,5795
4542.1405588002,5796
1424.3511480607,5797
3442.6137370963,5798
4480.4378721835,5799
2042.632527627,5800
5754.3971176846,5801
3843.6583842522,5802
4372.1404578134,5803
4298.9868447619,5804
4565.2272729527,5805
2224.5504662138,5806
1145.8155355977,5807
2400.122516237,5808
1048.0330665713,5809
3979.5775841421,5810
165.510505224,5811
6583.149452294,5812
3181.2932461402,5813
1714.390332855,5814
4344.5716916171,5815
5931.4830529353,5816
1858.3948027841,5817
5167.1111063633,5818
2589.9921071915,5819
4392.5822034519,5820
5364.5470359585,5821
3577.955757364,5822
2693.2706321137,5823
519.3691931686,5824
112.4130853963,5825
6065.1329195651,5826
1316.8243589368,5827
3775.184725201,5828
6683.7589795054,5829
1811.9425338172,5830
4182.4212266998,5831
4703.306119977,5832
1087.8011059414,5833
2803.4492858346,5834
4432.3380497172,5835
5037.6904493469,5836
1354.7264961098,5837
1091.1418170181,5838
4131.5585852195,5839
906.3829913242,5840
2349.5672330889,5841
5705.4464729486,5842
5164.2413502539,5843
980.2987364938,5844
2634.9926600405,5845
5046.6654027949,5846
2998.2427495066,5847
6182.6345222291,5848
2471.0146327762,5849
1123.3672228597,5850
2844.7370284805,5851
5842.3948910509,5852
2146.2446477994,5853
6102.1012425525,5854
5374.7188879895,5855
4975.7975987089,5856
3746.8723514079,5857
5530.1110956416,5858
5133.3634934011,5859
3121.9345926195,5860
393.6482427936,5861
3678.5358702373,5862
4319.1822231647,5863
306.9750436046,5864
2003.989553577,5865
172.338817673,5866
4163.4391681112,5867
6060.0669146337,5868
4903.6907957356,5869
1661.1201736446,5870
5588.367611489,5871
2526.2023652384,5872
3766.7515599454,5873
3196.4474695669,5874
4046.7843112928,5875
5623.7266196932,5876
5028.5074239338,5877
5764.9456932276,5878
4716.0499077924,5879
2950.314617959,5880
5918.9043127736,5881
3508.840921488,5882
5224.8331907368,5883
2138.4758424318,5884
2943.2366764612,5885
746.9661842979,5886
606.9776177169,5887
735.2300258976,5888
1773.9892142554,5889
2006.2422651268,5890
4874.3223903322,5891
2689.7222787741,5892
2887.2871459645,5893
2921.6729502682,5894
3721.5907529767,5895
3344.7535841536,5896
2588.7338091499,5897
5818.4232498567,5898
3319.1400123074,5899
3238.5348227721,5900
6723.8985632587,5901
5618.3707708186,5902
4955.8759948699,5903
1865.4097225791,5904
3104.3675134519,5905
4973.5381473652,5906
2223.3644541313,5907
3578.1342030927,5908
4042.6274973819,5909
558.2349050174,5910
5082.8168977712,5911
6156.3450990513,5912
4503.3987061388,5913
1755.0975698732,5914
6110.5621937649,5915
5753.8697536162,5916
4347.252957731,5917
1341.9055171195,5918
5408.6773001868,5919
1065.3171598585,5920
4504.4594256336,5921
3562.8667050266,5922
3315.545707711,5923
3837.4235925044,5924
4480.9522767547,5925
6273.0731487965,5926
4839.2895985539,5927
2202.763038957,5928
4565.998605761,5929
4787.2259596855,5930
701.7625897946,5931
2403.6148735795,5932
1591.8175076937,5933
1984.7528975596,5934
3423.8687519002,5935
5841.3517700955,5936
4364.9034338143,5937
3648.6605424474,5938
4535.0565732586,5939
3992.7593090157,5940
4226.5849981311,5941
2769.8459982065,5942
4270.2836684675,5943
4355.0914405587,5944
418.4409097622,5945
1374.7490240117,5946
4658.3796788074,5947
4704.3582977392,5948
5208.1817608119,5949
5701.5549226787,5950
1318.0906168029,5951
6644.0310054229,5952
4497.2255698893,5953
1176.8269206765,5954
858.2139280951,5955
327.205577911,5956
4703.2914499662,5957
2122.0144939813,5958
4522.4904555452,5959
3657.8831457463,5960
4776.9927878505,5961
1146.0306456656,5962
2925.1421141601,5963
2831.0328164636,5964
6050.4952793939,5965
3080.8242580992,5966
5184.8606251344,5967
2973.4539237127,5968
885.1536530008,5969
330.5077357444,5970
3915.038005801,5971
2702.0833313547,5972
3822.2478935842,5973
2894.933792194,5974
3042.804734599,5975
3939.0587360571,5976
4240.1585429654,5977
4239.3328752014,5978
4409.2197682462,5979
1349.5496153418,5980
5644.4464408194,5981
202.2028442838,5982
5043.1761926259,5983
734.7989752862,5984
4251.9148832627,5985
5296.4297255182,5986
5113.4717855522,5987
3474.3125108214,5988
423.2304785005,5989
3148.238341644,5990
5669.4074103839,5991
4108.1422004069,5992
1497.4175628919,5993
1593.7214611858,5994
5888.4288745649,5995
6053.1176996528,5996
4469.7465344465,5997
2835.5129793948,5998
1053.8897071839,5999
5683.4290821209,6000
3402.5787044809,6001
5774.4656056687,6002
2906.1223094551,6003
1073.7903812364,6004
5172.330017061,6005
4063.7461615163,6006
2937.9203383592,6007
4713.3023032195,6008
4614.4148172178,6009
6091.0870691878,6010
3310.9102653578,6011
1185.4206499317,6012
1732.9908155695,6013
1735.2244514165,6014
282.5327160255,6015
5203.8542219571,6016
4406.4358353101,6017
4561.3194998205,6018
637.7148348219,6019
2264.6596084189,6020
2149.1884435231,6021
4549.002943929,6022
3299.2511596498,6023
5598.1887136566,6024
5050.4435036936,6025
1021.3633504311,6026
329.5828440245,6027
3596.6686268439,6028
5428.8413574048,6029
5297.4478504384,6030
4268.9616615177,6031
2327.381806786,6032
3934.3287695857,6033
4988.1688212749,6034
5407.9893157365,6035
5528.3262740107,6036
1819.5148377699,6037
1170.4600006215,6038
1059.6064598053,6039
5139.0860451298,6040
2034.3098064288,6041
4833.0639270496,6042
671.7190651318,6043
3692.201473292,6044
5274.6765203167,6045
3755.8539881423,6046
1603.7053641348,6047
512.0238384779,6048
1238.7041717876,6049
5972.21513326,6050
2731.9082497139,6051
5803.7502198706,6052
2157.5400275341,6053
3606.184575411,6054
2754.5676942978,6055
2990.5647350766,6056
1004.8491491146,6057
5553.3192586255,6058
1089.2765070081,6059
3858.008949619,6060
3621.9374909157,6061
1865.318544685,6062
5162.6691659,6063
2012.6130388909,6064
861.6460681647,6065
1906.3403451034,6066
3971.1951218047,6067
120.229816498,6068
1988.5720116547,6069
317.4424993197,6070
765.6689093256,6071
195.1944808387,6072
3074.3901730193,6073
5306.0033159996,6074
3844.4530108667,6075
2804.7895736761,6076
5631.8338379969,6077
4628.9197789584,6078
1127.0476579741,6079
1984.993035501,6080
282.7820132678,6081
2692.9449974167,6082
1902.9342170356,6083
3715.4170558528,6084
914.6502974732,6085
4413.8137487042,6086
2034.5700089703,6087
5158.3397498166,6088
297.8150790892,6089
1186.1332669201,6090
3095.1664533713,6091
4507.5598053877,6092
4451.7979754249,6093
781.4447530249,6094
477.8935900958,6095
2035.1907341239,6096
5092.6661448782,6097
2609.4996073746,6098
5553.8648428378,6099
2301.3138579639,6100
4127.6100726923,6101
1910.5477529494,6102
2740.0101227623,6103
2697.28006146,6104
2843.0599711766,6105
1754.0237888943,6106
2823.7476338111,6107
1504.6726126242,6108
2743.0913056403,6109
1145.3007549654,6110
2855.5739621644,6111
5739.3349014998,6112
6158.943857947,6113
1398.5812771145,6114
2693.1084075865,6115
3906.789818925,6116
5350.6562586658,6117
274.6114424866,6118
2688.2982662324,6119
3655.3690924978,6120
1564.3496177187,6121
1605.028188235,6122
1901.3533162667,6123
5959.3466541804,6124
3085.8252801373,6125
1795.6593989741,6126
540.1020147396,6127
2990.9214443736,6128
2595.311133206,6129
5592.7742009292,6130
1795.0754849061,6131
4784.913824171,6132
2354.9608165946,6133
2058.7460271574,6134
5759.7251882211,6135
4878.441262421,6136
6134.8055863212,6137
3669.9866968443,6138
1843.7313750175,6139
3791.0401026173,6140
1722.9533350031,6141
3925.0344982654,6142
4242.6181123388,6143
4638.1403957611,6144
3120.3588472231,6145
3668.3248792363,6146
657.8073179337,6147
5521.1184988197,6148
4820.0185867391,6149
5934.499766876,6150
5342.7935327735,6151
4827.6262173827,6152
5781.6508791475,6153
5627.1780649663,6154
1884.1982457413,6155
5618.1144334372,6156
2889.0084069067,6157
4199.88882892,6158
6216.7646109986,6159
5175.1208860891,6160
3758.7058457691,6161
1161.8275539596,6162
1559.1137718316,6163
1626.8851919573,6164
4231.8323905922,6165
2144.5290656303,6166
5895.731935177,6167
3654.5337859387,6168
2869.7749266263,6169
5272.9529494388,6170
6095.276465424,6171
4897.0522565474,6172
6319.9889838978,6173
3090.8831392319,6174
1351.2181950059,6175
818.6182796788,6176
874.2324068526,6177
3412.8276828759,6178
5899.5279964786,6179
2983.2277855185,6180
4528.5802436051,6181
86.286844667,6182
1739.1488714415,6183
1189.6503929328,6184
542.949240686,6185
4413.346309568,6186
3523.734152977,6187
5822.3017249959,6188
6226.4500359057,6189
1787.2827920927,6190
935.8506756457,6191
4123.4259154619,6192
6101.3622167607,6193
2765.3716275489,6194
2919.9238540575,6195
2679.1346061252,6196
5879.2633823671,6197
571.1484527016,6198
3801.3680976251,6199
1485.7622305817,6200
4789.042467375,6201
4494.9384643215,6202
306.1884694947,6203
4872.2577818197,6204
5722.4704417885,6205
3950.6304041528,6206
5399.5766109321,6207
5628.2747914361,6208
5904.512338059,6209
1004.462294973,6210
4010.3633827381,6211
3406.224635539,6212
1641.2590335038,6213
2984.3786361501,6214
2339.1504321567,6215
610.7152890824,6216
5977.6821484542,6217
4568.3488884871,6218
4758.1940478012,6219
3939.946626836,6220
991.623585873,6221
5370.7469559962,6222
6334.6824973849,6223
5057.0701056148,6224
394.028551956,6225
1129.0464349953,6226
5967.4529816406,6227
4951.8847752166,6228
4584.2629777203,6229
1475.6018433311,6230
2101.4689698628,6231
3467.0077140811,6232
677.4443865583,6233
2204.7960117428,6234
2254.9561921261,6235
177.7896286013,6236
379.8171538926,6237
6428.4820282856,6238
6195.6574919756,6239
1240.7808692625,6240
1921.4383072095,6241
5540.3738914374,6242
3663.5099025992,6243
5945.3610273679,6244
6109.1968713374,6245
4107.7720681305,6246
5604.4579381822,6247
591.9053373183,6248
3553.6020729353,6249
5307.9024740035,6250
136.5694601965,6251
5897.161287821,6252
6280.793918627,6253
6714.639229174,6254
4490.3065831706,6255
6275.7162036627,6256
4401.7552205431,6257
2682.1022356136,6258
688.7233590772,6259
3568.119646669,6260
1063.6141042537,6261
4722.910515736,6262
4624.4793989184,6263
5363.9733812879,6264
5883.9816695137,6265
5777.7738660928,6266
2873.3248572965,6267
3070.4535685888,6268
5434.38908104,6269
556.1940010778,6270
2588.3272288842,6271
1772.147930472,6272
6356.5470519028,6273
2105.0108161419,6274
1241.0121594971,6275
4908.993463188,6276
3581.2238685004,6277
4383.4441781691,6278
1030.3706453175,6279
5576.1054259355,6280
1231.9855997497,6281
2897.5398613718,6282
1754.5532846807,6283
5608.4223990283,6284
2131.8878193575,6285
4173.9461592659,6286
972.2185130183,6287
6311.574942631,6288
5187.5360631016,6289
892.2686534695,6290
5727.7301080509,6291
2523.6167028583,6292
4606.0849682262,6293
4159.6685492626,6294
3886.5208018757,6295
4381.6177174659,6296
2577.7510769032,6297
2755.9349651404,6298
